name,comment
 کالوک ,"
                            در کمال تعجب باید بگم از رستوران درجه یکی که قبلا رفته بودم دیگه خبری نیست . اول که وارد میشدید قبلا یک نفر از جلوی آسانسور تا میزی که رزرو کرده بودید راهنمایی میکرد ولی دیشب ایشون کلا با تلفن میزدن و اصلا مهم نبود که کسی اومده. میز برای جشن رزرو کرده بودم که تزئین خوبی داشت . اول اومدن ۲ تا منو دادن و تا ۱ ساعت کسی نیومد سفارش بگیره حتی با این که چند باری صدا کردیم . کنار ماهم یه خانمی بود که معترض بودن به اینکه چرا میزشون جمع نمیشه و کسی برای تمیز کردن نمیاد که آخرم رفتن و شاید اگر من هم تزئین و جشن نداشتم واقعا میرفتم . جدا از اون سرویس دهی عالی قبلی که دیگه خبری ازش نیست کیفیت غذاها به شدت کاهش پیدا کرده و نکته ی جالب اینجا بود که تاریخ انقضا سس ها گذشته بود و البته که معلوم بود سس داخل ظرف چیزی جدا از ظرفه و طعم بدی داشت. سرو نوشیدی گرم هم اضافه کنید که وقتی درخواست یخ کردیم خیلی با ناراحتی بهمون دو تا یخ دادن :) پرسنلی که کار میکنن واقعا به وظیفه شون آشنایی ندارن و کلا شما حدود ۲۰ فرد متفاوت میبینین که راه میرن و فوتبال میبینن :) اگر برای اولین باره که میخواید برید امتیاز کلی ۹.۳ رو فراموش کنید و اونطوری که من فهمیدم مدیریت عوض شده و هیچ چیزی مثل قبل نیست . 
                        "
 کالوک ,"
                            همه چي عالي بود. پاركينگ، محيط زيبا سرويس دهي و رفتار خوب پرسنل، سالاد سزارش واقعا به گفته مجله فيديليو عالي بود و به جرات ميتوان گفت جز ١٠ سالاد برتر است. غذا هم ما غذاي معروف و پر طرفدار رستوران يعني كته استيك با سس آلبالو سفارش داديم كه فوق العاده بود و البته گران. ولي در كل حجم سالاد و غذا زياد بود طوريكه سالاد راحت ٤ نفره و غذاي اصلي دو نفره بود. سرويس چاي و قليان متوسط بود چاي طعم جالبي نداشت. در كل خوب ولي نسبتا گران
                        "
 کالوک ,"
                            کیفیت برنج و طعم و مزه ی غذاهاش واااقعا بی نظیره و طوریه که آدم هوس مسکنه و دلش واسه غذاهاش تنگ میشه
                        "
 کالوک ,"
                            پیش غذا ملانژان و سالاد سزار گریل توصیه میشه. سزارش که حجم خیلی خوبی هم داشت. تشکر از فیدیلیو و کالوک 
                        "
 کالوک ,"
                            رستوران از طراحی معماری خوبی برخودار هست و تنوع فضایی خوبی رو به مشتری ارائه میدهد 
داشتن پارکینگ و پرنسل آموزش دیده از دیگر مزایای این رستوران میباشد
                        "
 کالوک ,"
                            برخورد پرسنل عاااااالی بود. کیفیت غذا حرف نداشت.
البته ما هم شام خوردیم و هم میز تولد داشتیم. واقعا خاطره خوبی از شب تولدم در ذهنم ساختند.
غذایی که سفارش دادیم کباب مخصوص، استیک‌ و سالاد گاردن بود.
                        "
 کالوک ,"
                            دیشب به مناسبت تولدم رفتیم. رول استیک سفارش دادیم و سالاد گاردن و بشقاب مزه. طعم غذا عالی و لذیذ بود. فقط یکم فاصله زمانی بین آوردن پیش غذا و غذای اصلی طولانی بود. ولی برخورد و نحوه پذیرایی پرسنل خیلی خوب بود. دکوراسیون شیک و گرم بود. قیمت نسبت به کیفیت مناسب بود. شب خوبی بود.ممنون 
                        "
 کالوک ,"
                            پارکینگ داره 👌🏼👌🏼
پنه آلفردو، نان سیر و پیتزاش عالی بود.
پیشنهاد میکنم حتما تشریف ببرید.
                        "
 کالوک ,"
                            سلام 
ما امشب کالوک بودیم 
سالاد سزار با مرغ سوخاری تکه های مرغ اش نسبتا سفت بود و  در کل خوش طعم بود 
هات چیپس خوب بود
استیک رولی اش خیلی خوب بود 
                        "
 کالوک ,"
                            من و خانواده ام عاشق رستوران های خوب هستیم. در حال حاضر هم رستوران کالوک به پاتوق مورد علاقه مون تبدیل شده. هر چیزی که تا به حال توی این رستوران خوردم فوق العاده بوده حتی با اینکه از طعم های عربی خوشم نمیاد ولی غذا های عربیشون رو‌ هم دوست داشتم. استیک هاشون عالی هستن، شیشلیک خیلی خیلی خوب هست، پاستا ها خیلی حرفه ای، نودل فیله سوته بسیار خوشمزه است و سس سالاد گاردنشون حرف نداره. مزه هاشون رو هم که از خوردنش سیر نمیشید. کارکنان بسیار مودب و خوش برخورد و در کل رستوران شیک و قیمت غذاها به نسبت کیفیت عالیه. و به خاطر کارکنان مهربونش دختر کوچولومون هم عاشق این رستورانه ☺️
                        "
 کالوک ,"
                            کالوک، بازهم کالوک و همیشه کالوک!
آمیزه ای از دستپخت های حرفه ای با طعم دلچسب خوراک های لذیذ، در کنار احترام، زیبائی، پاکیزگی، حسن سلیقه و خوشروئی؛ درحالیکه پخش آلبومی دلنشین از آهنگ های گوشنواز و زیبا، لذت بودن در کالوک را دوچندان می کند!
با تشکر و تبریک مجدد به خانم فتحی گرامی بابت ادامه مدیریت خوب شان و تاسف از رفتن سرکار خانم عسگری و امید عزیز و مهربان


                        "
 کالوک ,"
                            بهترین رستورانی که تا به حال رفتم
فضای بسیار زیبایی داره
انواع غذاها رو با بهترین کیفیت ارائه میده 
قیمتش یه مقدار گرونه
پارکینگ اختصاصی داره
                        "
